ID,label
7OGG9ZB,-1
9OTB7ZF,1
P0YWHGM,-1
E687BHQ,-1
N78JQQ2,1
AUPE7KM,1
M455L44,1
OA9HF7C,1
VE3XQVY,-1
KSI4FQW,1
9VVUQJ5,-1
6OY6US5,-1
UK6YWMP,-1
UKW7SVS,-1
U2B79IY,1
U15RPPQ,-1
VUSEVK6,1
MYRW4YU,-1
ZMP4OA6,1
0Y0SQKB,1
EQ7XFEF,-1
F3O561N,1
5TF3MLE,-1
HCILI7G,-1
8YMNK35,-1
ZVYW3FA,-1
U0UOS9S,-1
6Q4IG3S,-1
BTF6VVS,1
9IK90JO,-1
NIOTG97,-1
EWF4P78,1
0IN6V7V,-1
TK971MM,-1
NZJYCA8,1
57JZ9DW,1
HI7EO22,-1
0XKHBPW,1
BSYWZPN,-1
1CHZ4TC,1
8DIZQYE,1
2CNMVGE,-1
FKTIAZP,1
HMLCBA6,1
4YPOIR8,-1
HDB1FBJ,-1
A1H2RD4,-1
ULBSMFU,1
QNZHI97,-1
6XGJCBX,1
LPP04R6,1
SK0YAGT,-1
SILM3WM,1
4RDVXC0,-1
674YQKL,-1
BWCB4VE,1
3N1NSST,-1
V5XGPJ3,1
U7EC31B,1
OEGXQON,1
KET2DQL,-1
5E8P4EK,-1
0RUDMMO,-1
2FISI3X,1
AOLECAH,-1
IBTKQI9,1
QW3OI93,-1
I56U8MX,-1
MN8S3LZ,-1
6GSV70D,1
M266OPT,-1
NDFP8QX,-1
9YYQ1NV,-1
KQ7TT83,-1
Q5NYTDY,1
3YCZM0Z,-1
XBYJ62H,-1
WZ55CC8,1
AXJPX0L,-1
M0PCIIT,1
NH72GH4,1
6DPPYSL,-1
NRN1N31,-1
4FRJ2J4,1
WMNI4Q7,-1
QGCS2VZ,1
E4M6UDP,1
5JYBQHM,-1
HZI4T1M,1
N1HJ4ML,-1
12T6NRJ,1
K5FSBSQ,-1
WQK11MN,-1
3DO9M53,-1
T35BTIP,1
2ZDGYZ1,1
ULAUAMP,-1
5E2PT02,1
L7RXKQ6,1
UJY8AZ6,1
NL7SA54,-1
TYQU93I,1
HXQZ86I,1
KIEVR9V,-1
PH5IR5A,1
DM1M7TZ,-1
8WPVC3S,1
VZVYIYQ,1
ZHKMBJB,-1
QXBIYG9,-1
5AXVJZ8,-1
JPJ5HUV,1
ZYC5HV6,-1
7QHLCCP,1
5Y9Z1U6,1
SARV3LA,1
K9EMHLS,-1
2LYPSHN,-1
ZIY8GS0,-1
71K1XGT,-1
KNUWNG8,-1
L6YBKA5,1
RR87B84,-1
VIXXJHI,1
F5Y89QN,-1
5PFNDAU,1
GISNCN8,-1
1JI3RF4,-1
OZZOI01,1
93P76P6,-1
G27ZPKR,-1
CKABC48,-1
7QP7UZL,-1
S98LYWV,1
EJADMOB,1
KR56TMU,-1
ABFYFGF,1
PGNRWXI,1
CTKGL16,1
03W93UI,-1
A1XZ5OJ,-1
D3XH90K,1
FWPCCUO,-1
H1OJP6F,-1
ZJH9IPW,-1
P4PH28H,1
JOCC3CW,-1
80OFCBB,-1
4VDIR6H,1
A60PNGV,-1
B1GZV5M,-1
Z9TDKNQ,1
5XBJFWS,-1
YA8X8HN,-1
WMU0KE5,1
HCUIFRE,-1
XWHHMJV,-1
FPUMN2L,-1
LDN1CTT,1
4FY28L4,1
025ILVO,-1
8YB28AC,1
24L2LEL,-1
8XYBOC0,-1
OH2OOTC,-1
OM4U63N,1
BXGC14O,-1
QNTIL2B,-1
96DOQVN,1
H67GC8O,-1
G0ZVVWB,1
OJMIFL5,1
B1NDMI3,-1
77XTYG3,-1
ZLF1A24,1
7OS8RNP,-1
AQPJ3E0,-1
F4P3NMS,-1
VNUJE5Y,1
61QW02I,1
WGQFYGQ,1
KHS6HDH,-1
WD7OJJP,1
UUZQ31N,1
9FA9UDI,1
BK7VUT2,-1
T3HHPIX,-1
NUR13O8,1
2449WZ8,1
MTC3A3E,1
URARERT,-1
NIE6LCS,1
GJC77K4,1
07KMR5X,1
E5YZ6AM,1
8H7CVUZ,-1
M72085T,1
L6SP6YT,-1
RDHQXQ1,-1
E93PEPC,-1
5Y9LQ0R,-1
17M671A,-1
U9BRRWY,-1
0J200BZ,1
ELBD5YR,1
RSUUGCN,1
1XY3BWF,-1
IFZZMV2,1
DENAVN2,1
ZHIYPN1,-1
6SUT4VQ,1
QR9FK6E,-1
PSKS1PC,1
SPKUVB4,1
ZFS4BQI,1
JQLA7FU,1
I4BFCYN,-1
KS15XE2,1
ZCTUVH0,-1
S86MHS4,-1
CZ9Z45T,-1
ETL9FID,1
LQVLMRQ,-1
903WQO4,1
LQUOT0R,1
YWMRBE5,-1
DYE2TU7,-1
MXP4HUO,-1
5SO1QHU,-1
4K05F70,-1
ALB46U2,-1
FLS3PAQ,-1
GUUGKBV,-1
80SIC2Q,-1
9MJ7XR0,1
95OBI6M,-1
AFH0QPR,1
NNXPS72,-1
BB2KCKY,1
UY5A6W2,1
SH4X4Y2,1
AWK16JE,1
LIH1C6J,1
WGBRWIH,1
TDUMV3V,-1
HEESDYC,1
KOBQZ24,-1
P13MXZ9,1
8ZB9WL4,1
V0JQ1GT,1
HQOH9EA,-1
70PHKSR,-1
RJ6D05D,-1
EQRO628,1
TV0IER9,-1
AD7YNCE,-1
Y0JO3KX,-1
HTZEKKV,1
10C3CXT,-1
UOHJHB2,1
TI4FQL5,-1
GWY4T1Z,-1
PQ97554,1
MHV3HUK,-1
UPMXRUH,1
QTCW7DT,-1
EEO5E06,1
MZVRG8O,1
6VRFY88,-1
6H2TRYP,1
GT0UXY4,-1
DTVQBQG,-1
AA2WIKX,-1
9CULVEQ,-1
PXU3V8J,1
BULM4ZM,1
8H1N96I,-1
N8OHDZL,-1
ES5SBPJ,1
CJGWHZO,-1
EF4ZYOZ,-1
D500KAR,-1
BM1V1TF,1
N8FVA79,1
8PR2PB1,-1
A4P5B86,1
C276FKB,1
ELXJ5W3,1
KAMENMZ,1
2JO5VZP,1
CSC7HA0,-1
DEV0PFX,1
A42X5JZ,-1
D7XFFFL,1
YBDQPDN,1
VL1MQAS,-1
DI7V4A9,1
3THX1R6,-1
PCWEBE5,1
MDX7PF9,1
HUQZ2AU,-1
PR9GHLM,1
MUOR6WS,1
0SWPXCJ,-1
MS3NXYT,1
OFLWUN7,-1
FBHH7RG,-1
RL80CAV,-1
VJU7XYA,-1
9UG5YP7,-1
W667Z8R,1
6CA6K0E,1
0KEC5YN,1
ET5GEVR,-1
3RE5QYX,1
4Y55QTZ,-1
628FHL9,-1
M1PAP4O,-1
4BJCSYD,1
TPENRUF,1
LRJRT3A,-1
YUG5M88,-1
PB3S6K4,-1
LU7ZXSL,-1
QGH5I3K,-1
A7SP1IJ,1
KT46ESL,1
V9KTUER,-1
JBPWCPO,1
WZ526ER,-1
PGNWCET,-1
IT3FG1X,-1
4OW707O,-1
W2ETVAV,-1
0CRP271,1
8JTBBQW,-1
ZQY44XL,1
CU9BN1P,-1
4QNCI3T,1
WY976ZN,1
L52R0C4,1
ZU5111C,1
8CAA819,1
NJPPOKY,-1
OPTINKN,1
PN7H006,1
1HIZ1RM,1
3DXUS87,-1
7T1QVI7,1
Y6SF6C6,1
9VM8715,-1
3XJZJDL,1
QOWRK0L,1
VXOC6RB,-1
CQOJ9H3,1
4RKFW7U,1
G18CIHX,1
P4G31X4,1
JQZG7SF,-1
FX54H80,-1
P025RT6,-1
87Q51YT,-1
72O9G5U,-1
9PYISVH,1
JJ8SK9Y,1
XR4UDDT,1
RAHOX6X,-1
T8RF1L1,1
WBTBAHJ,1
U2EYMSP,1
EK9UNOK,-1
QUQSY7H,-1
J27UZVF,-1
E346S4O,-1
T5BYS3I,1
C7XFY3H,1
HTAQQCA,1
EHY993Z,-1
YUOY62O,1
LUETD0J,1
6ABKO2R,1
GDTDU87,-1
XD6716L,1
GI858TB,1
ELNQ55J,-1
UDRZG9X,1
I030BYE,1
VLU85QX,1
KMVMPFP,-1
YLLLP2G,1
44C7N7V,-1
HE86HDW,1
W8JPF6X,1
N0XP3LC,1
8WOUAGI,-1
HSNZOJI,-1
Y4UXKAP,-1
5OOK169,-1
DX7U3J1,-1
B4VF1WL,1
LEPL472,-1
HGQRSE9,1
OA70EEF,1
6Y64TJ2,1
C2AZQAW,1
L8Q7606,1
SBH85TJ,-1
XI66D78,1
2QGTZ0Z,1
SGP1QEK,-1
UQ8N4H3,-1
B4ZBG70,-1
0AC3DEO,1
AAMDHRO,1
ZV8ED8A,1
70R0JNP,1
QTKDB3L,1
405XY64,-1
RGNM8NM,-1
JDW51ST,-1
QXZXX1V,-1
Z55UXUW,1
JFC6K3H,-1
GAJNSDP,1
1LLH7V3,1
LSVZ18D,1
SAJ0EAX,1
W5J8QL7,-1
HCE63VW,1
1W59G0F,1
KALUL5X,-1
V7PUGHX,-1
SP8C084,-1
SGKRXQ6,-1
6M1VFRI,-1
0CIGPBQ,-1
N5XCIM3,-1
WEEFQDG,1
FP41O22,1
D12Y434,-1
B2QNXKZ,-1
YBSSPVQ,-1
L7FOY6L,1
MD9PBFV,-1
1WU8HP2,-1
QPZIWS2,-1
8ZSDLC6,-1
2HH18TB,-1
G12TIXX,1
1EEHF5U,-1
4R0KLVL,-1
3AVGYUQ,-1
10BJ3DT,1
S9CIPX5,1
RDGH5LB,-1
BYW7WGA,-1
TNLWNSN,1
GGSYKXC,1
AG7BC4O,-1
N0LDXJ6,1
66EERQZ,-1
MN90BW0,1
1D7J5QB,-1
I0HLT6L,-1
NBYX6I5,1
EI3UY9M,1
WL3W004,1
2ZFUUA7,1
GTNYMYT,-1
X9VQAX4,-1
IFORYHY,1
LZNX851,-1
WH0U8SN,-1
F0ZS8TO,-1
KCQVSDW,1
KOLZSK7,-1
9P3QPWN,1
DKGOC37,1
R11HC2T,-1
F4SPGH0,-1
XSJT874,-1
H1GPV7G,1
1B6KEFO,1
H6C42LT,-1
37MYYOY,1
Q27B05R,-1
QOVHV34,-1
B6S9CCQ,1
6FE5HQK,1
0D8S60O,1
PPDDOGA,-1
8FF9RFY,1
A95RXZD,-1
L8SN22B,-1
S3ASURD,-1
BBNYVVW,-1
69PV3TO,-1
G4R0DY3,-1
C4GGG64,-1
FKRRFVE,1
0DJZFP0,0
IH3O5MF,1
K0VRKGC,-1
A5CKYVS,-1
EPWZXGM,1
CMW42XT,-1
3AV4INT,-1
UC2FZQN,-1
Q005G8J,-1
OF9OTMP,1
D7XYMUG,1
F3VRZKP,-1
UABK51Y,1
UII2VZ7,-1
7AJZLK8,-1
V438BP9,-1
ZLL2LJI,1
OLWGT85,1
98G8R8R,1
KKN408T,1
QFDRIUJ,1
T2QNW1W,1
LNLTHR7,1
E5U7OZI,-1
VODE4EH,1
NUVLDR1,-1
PF4QWRQ,1
TQHAO0E,1
AWU51PO,-1
Q4FRN0O,1
67FBG63,-1
LDLTWIC,1
H3U1JL5,-1
2X8TM7U,-1
ZMAX3AA,-1
PN9MTRH,1
P31QXIT,-1
U3HZJXI,-1
GW1EM44,-1
P1YMX0J,1
YYL0POQ,1
7BK0LZL,-1
CDKR9KH,1
S5PEPN3,-1
FNCS8T0,1
7VF21BS,1
R843FMT,-1
4SC5PUI,-1
YTDO13E,1
Y51YIO0,-1
M3OYR6O,1
UWTVILT,1
F022NEZ,-1
663EQL7,-1
Q2VQ0YF,1
O23UENM,-1
NM77ZSR,1
2T679R9,1
A89DXOI,1
WBB2S58,-1
IGW9TU1,-1
28XRZJP,-1
NAVRN2R,1
5KZYPWI,1
Q34WYN9,-1
PEPGWZF,-1
J9TPFNX,1
P35KG73,-1
KWWGAG2,-1
2O4NE55,1
0YF8NC8,-1
O2CWNLW,-1
Y2TM213,1
RULEPJP,-1
1QQ7QOK,1
YF8Q3K2,1
61O662V,-1
TICIM9X,-1
50F8JNL,1
XI5SO1P,1
VU4009U,-1
SUX50RK,-1
0QOZA61,-1
7YJC1AW,-1
Y44IXFN,-1
14OEC7T,-1
EUW1U11,-1
TUGGNYA,1
ALX2RAN,1
6FQNU7G,-1
ZCY2QMH,1
800FR5Q,-1
4PT5NT6,-1
9477JRY,1
GKC7HKN,1
RK7ZL0V,-1
3S5W3NK,-1
5J4M6XK,1
2W5L59S,1
SZFNWEX,-1
IBIX7NG,1
LYRGSMM,1
5WT50ET,-1
AY84NN1,1
2F0MA94,-1
920DHCX,1
5JV411F,-1
2HBC00L,-1
9LABMMQ,-1
YT9OJ71,-1
FS5PGBG,0
IW7J9TY,-1
NOJWGNR,-1
VP8Z1HF,1
1KPOZIY,1
4LD6B0H,1
S9QCLPS,-1
WL0KHK4,-1
8T2BNLD,-1
1WUGSUI,1
ELL8GR8,1
AQBX5Q9,-1
GRRIHYG,-1
CHS5C7X,1
49EKVQH,-1
WN9LCCY,1
5T8M5JH,1
3NC94GJ,-1
8TLCRU5,1
JLOA5BK,-1
B1V8X2F,-1
GNT1T9D,1
IRJA5GJ,-1
L4DM57X,1
0K23I7X,-1
YT4MSLV,-1
FYNJQIK,-1
LGYMAOB,-1
D5FOGM0,-1
BMMB5YE,1
SSGFVD3,-1
ZUPZ529,-1
JFQVEVG,1
LX7ZHLK,1
FK3ZGHI,1
RWQPR48,1
BPG4VNU,1
2B8A7TC,1
J0D2K9U,1
WBPYHE1,1
ORRO8DF,1
Q7PYW64,-1
3SLZ1JB,1
IAEKN74,1
TXHGUVV,1
12E2WHE,1
D5TNEXA,1
L04FZ66,1
W8687S4,1
2SQG1DM,-1
LKMPKFR,-1
DOSYKCS,1
6C14EA0,1
A5A6I7U,1
OYVQ003,-1
8UC8OW3,-1
VSCM6NF,1
N6ODJE7,1
1ASYZ0A,-1
60Y80RM,-1
ZTZPIT5,1
FW7T8YL,1
W69U9C3,1
MYOCNGP,-1
C7ZESGA,1
NMK7U2G,-1
B2JEWYH,-1
I91ARTS,-1
TW9BX3Y,-1
02U4AS3,1
6E4QV51,-1
M8R8W3A,1
KX7BGAD,-1
C8N7J43,1
16K7PZ8,1
BL3MLS6,-1
P34QF6O,1
YOBFA1Q,1
PKYM5G6,-1
3IUW52M,-1
7ZPBFJG,1
SIPCZHT,1
NYK3TQ3,1
1HGTTLK,1
XQETIB0,-1
9MTXJ6P,1
GOKQ1VV,1
DGLAMVN,1
4KR52ZL,1
WK5PIRV,1
H0Y6L5W,1
23QKK36,-1
L9BRDO1,-1
IY6HZCM,-1
X84BBMP,1
4Q9SR0I,1
KJI7S16,-1
RN9YW3Y,1
BRYQUP7,-1
MR42BFO,-1
PJLNM3A,-1
O3AX8MB,-1
IM8XJD8,-1
RDNA4CO,1
7WWWTNM,-1
AZ9F5ID,1
MPGEADM,1
V1UX806,-1
KW4QZP1,1
OYPDH8L,-1
AXOS01Y,1
0L3YAG3,1
H50MCSK,-1
WLMAEOF,1
9C4VYG2,1
XNKZ6KD,-1
8R15H25,-1
SCAVA33,-1
ELQLR1G,-1
XQ1UGFH,-1
LAQ6F32,1
6WFFDSY,-1
H1O8X4Z,-1
ZMEPD8O,1
9ZL47H2,1
3INH6GH,-1
ESOLYW4,-1
F82U85V,1
O3PSNKG,1
YSIDH9P,1
LXC06CK,1
2B72IPP,-1
R8VZ5CE,1
SZPB6U7,1
W6G7JP5,-1
SUGWJTB,-1
JT4MMJW,-1
6R0Y3TQ,1
97Z3ZHG,-1
Z8ZK8CF,-1
MDJ01CC,1
JVZQCRD,1
U1U6ZYL,1
PRJJJ8R,-1
6ED6603,1
KSD8ZDA,-1
IU2RV88,1
8BAVBUJ,1
9ESPNEA,-1
0AQD9JE,-1
O0WK26Z,1
J06E16C,1
2NGD3MI,-1
MWL9A78,-1
TOHJFR6,1
ZJQ3NXG,1
Q0LKF0L,1
IOB1X2I,1
XXDM66W,-1
ZCLAPH6,1
CT3HVFQ,-1
3KRICDE,1
41H9JBC,1
LIN41ID,1
MG9RP21,1
081VK94,1
GDXG0Y3,-1
2AQ47I2,-1
7H7Z167,1
IPB0LO8,-1
VWT1UZU,1
0ZQ6AXP,-1
AR823WR,-1
XTSBH6U,-1
YFHRHA9,1
OOBLIMQ,-1
99WHVEA,1
RZ2IEMN,-1
FQUMTXA,-1
LWYMY7H,-1
N3SV4MT,-1
9KK714M,1
8CRXGDQ,1
VTSS70Z,-1
9XNULMO,1
D9CGTEN,1
31I8YKF,1
KM01A2R,1
H1VONZS,-1
R3J2VTJ,-1
KB1DTYK,-1
9OBLF4Y,1
G52YQN6,1
UXQXTC3,-1
D97PVR0,1
4USDN6B,-1
FT71QN1,1
84PW2RM,-1
J9PNWTH,1
B5SLP10,1
9I9NTC6,-1
5TDETGQ,-1
4C0DF6T,-1
RE3ZKDN,-1
7HZQ08M,1
WN8K077,-1
KK2A0W9,-1
3M0V5QE,1
CUMZNDF,-1
Q7SIT6J,1
MDDIOK6,1
CEY9V85,-1
H7XCDQ5,1
KUL286D,1
U3RR7JL,-1
X364Q56,1
VPIIHNU,1
FFE3ZHK,-1
PNAFD0E,-1
GUKX63V,-1
47X50VY,-1
APMJ61I,1
H6XZJS7,1
D0SPZJ1,1
873DL9C,-1
JYCWXSO,1
LCHQNM6,-1
SD7ON30,1
91TGIZ8,-1
SLBPNH0,1
YS8S7JF,-1
36QMH9W,-1
AV5CG4W,1
YIKTH32,1
DSEZ40K,1
TXLDF9Q,0
05M8NE9,1
TMT5F6N,1
5ZYP1N1,-1
UKXONJA,-1
V80NES5,-1
4LZ6P5I,-1
JBSFT9I,1
Q61F3RA,1
43DTFA6,-1
3QLM9RT,1
GUUGSZY,1
KCFIQ0F,-1
9XUFT94,-1
06XYIAY,1
4O7T8HS,-1
V0KB8LE,1
PN4OK4V,-1
ARK82U6,-1
TETMTDX,-1
CCNN472,-1
8288GYA,-1
FA17IFM,-1
9SZ3QDK,1
I5BFHR6,-1
L3CU53Z,1
B2G65JE,-1
O55N0ON,-1
1AQDXWB,1
7WKTRHX,-1
RM0GJ3K,-1
IOYPXVF,1
U9LPJ6O,1
3BOE8MK,-1
22846SQ,1
PVXFGPL,1
L0FA4EZ,-1
6G7CMN5,-1
67AMBGX,-1
A7EVN9Z,1
W4S7H7Z,1
LAEUR9O,1
GFGO55C,-1
HL715TR,-1
DDLPH77,-1
1OUGU87,-1
BLYSD8P,-1
P8NA119,-1
1GB7PDC,1
8I00HOX,1
RYCI53H,1
H0UBHOI,1
X8HJEMF,1
TY0G4GU,-1
RK7U5GX,1
U3R4MNA,1
AHRTBRP,-1
N5X1FGS,1
OVZJOEZ,-1
T0BCS6N,-1
3BQ9VGU,1
0GIYIYI,1
3URUM81,-1
1VOH8LG,1
K86UWRD,-1
WSDXCLU,-1
AWDTS0D,1
EV89GJS,-1
ZQUB767,-1
WXKSKDD,1
C2Y3QWK,1
SFJXHVR,-1
PUHWWH0,1
0XB2TNE,-1
L7F2WDT,1
WROHQ73,-1
IYV1XJ5,1
W9CK9GL,1
O2WSU5J,1
5EF1O51,1
RTHP65R,1
UW0RHH8,-1
NVTIF0H,-1
1XYUAE1,1
K9YOLIZ,-1
I5PEHSG,1
B303795,-1
9GF2LQN,-1
IDYDTKC,1
8RZJ6TO,-1
BXDHZ8S,0
IBC39HT,1
7465T43,1
79J157J,-1
J3R9KMA,-1
4DVTAR8,-1
K7GIAMR,-1
K17K5JS,-1
AXTJLQT,-1
I74E1XQ,-1
MYM2RGP,-1
TXFDHJH,1
KYDKKGC,1
B6103SC,-1
66UMXQ1,1
SXT348W,-1
MEA6ICJ,1
NBCR1AT,1
CYX8GXD,-1
RRT9LPT,1
RA7WFYN,-1
GUNE4BT,1
B2ZHYO1,1
P8QW4K3,1
P87ZQTB,1
D3S2J48,-1
B08KXSW,1
BH7DBSH,-1
R9IJSLL,-1
MNMNK79,-1
13TM84H,-1
P1RAJMR,1
ED71KZB,1
YE3WUME,1
KNF4XUQ,1
X5I4UO0,1
4EFWGXQ,-1
ZCWKIMZ,-1
9SQ32GL,1
2MPTT0F,-1
UO75GZF,1
4PCBA0U,-1
OAYLM7L,-1
BNLF1IM,1
EK2LVDI,1
KHO3AFA,-1
QAKOKGU,-1
9PRIRGF,1
WV3Q7IW,1
V0SFYYM,0
MCF3Y3G,-1
5UO68GM,1
WIKXF0S,-1
5WPTA4A,-1
7UXW2H6,1
L0N3VAW,-1
RLEBY9M,-1
MFLG09S,-1
2NTW0OZ,1
GJRS2JV,1
U37AAR8,-1
RVXBU9N,1
99T202A,1
KX0YBZT,-1
ESLZWJZ,-1
19PINWE,-1
U7DYI86,-1
JD9IYGC,1
1V1FP3L,1
4XPVMK5,-1
YUEZIES,1
0FNEDTQ,-1
KJZNAJK,-1
PR0E3U4,-1
AXM3B1O,1
B9F5W8W,-1
NK6Z5ZJ,1
DNFQZTR,1
97RODEC,-1
W4XUSQQ,-1
W0DBRC9,-1
D8MOP0E,1
LPCFNSF,1
HA3CS5E,1
YDTVJ9J,-1
UMNQ3D4,-1
QE9DKC0,-1
LY3N874,-1
AY5BRFL,-1
XAVZ6A7,0
WGOQ1CE,-1
E0CNN4G,1
1EQPR7Q,-1
7ELUSTL,1
6QW0FWI,1
7ON88H2,1
FGM49RG,-1
ZA8IPM7,-1
HGB8L3F,1
QH5TB71,-1
JD7G8UI,-1
SMQ968A,1
4B4LL19,1
XCEETMG,-1
6D3MAJD,1
YGPS22K,1
7BEWFFH,1
KMZFBBJ,-1
PRWBFCQ,-1
GEU6YVN,-1
KA333OD,1
YS1IF3I,1
0K7IQ9E,1
ET6KANG,-1
LNF6Y9A,-1
DWZLOEX,1
1HJW93G,1
ZRA5D6U,-1
1QXX1IS,1
K1FO2Z3,-1
XSFBF9R,1
FT9TK3E,-1
7LMPIVU,-1
DEQJXSV,-1
FA0G1WG,1
B4Z48AM,1
1LT8IAO,1
U9Z5KBL,-1
UDRGFLI,1
WPBX9MU,-1
UIQP228,-1
Q1NKS37,-1
1QYFW6T,-1
ZPJVCMH,1
TFY6ALV,1
P5I39MK,-1
URIAFJE,-1
7Z0O47A,-1
SFU6KRB,1
H8NDD97,-1
RUNXF4A,1
PLWAP1Y,1
8SUPP1N,-1
ES6ROXR,-1
6T9B51I,1
PNMU480,-1
MROQHNA,1
HZVUMPL,-1
WTY3V1C,-1
DA19PCW,1
RWEYJ4A,-1
BL25AP3,1
4T47YRJ,-1
0MQ761N,1
1O9BZCI,-1
M5QLTZZ,1
IKS29UQ,-1
M91WHND,1
UJWBZF2,1
HXXGQV0,1
05RS7CA,-1
YN99U1F,-1
S92PKBZ,-1
BGN7W50,1
3V5YTNT,1
LQRAZ9V,-1
QVJWTB4,-1
T5B7RZK,1
EUP6VHB,-1
070NV41,1
0DGZKGP,1
8K0DHAW,1
UEF40DK,-1
61P3JCN,-1
ULAY41C,1
39B07U8,-1
PGNJM5H,1
K0H4AOF,1
M9D472R,-1
STRBTU6,1
8MYNIAE,-1
6NCNSW3,1
NC5ISJF,-1
1P5J8DQ,-1
2VHZ984,1
G2SS0EC,-1
FZ85YWX,1
QTUGUAX,-1
EESQ1MY,1
KF9AN03,-1
0HSFYJP,1
UFNCT7C,1
MRR1TCY,1
PN8OQUU,1
YNQYXS4,-1
IY0BYKE,-1
A6PA5EI,1
IU7TD5I,1
NRCQ6VI,-1
8CT5VY4,-1
6B0J6T9,1
9RO9IAE,-1
G84HMLD,-1
WX32L09,-1
ZRVM53R,1
VA8O5IF,-1
12L92DZ,-1
RJLNZ69,1
2TEEKDX,-1
3856IND,-1
4T4N1G0,1
KMT9A9G,-1
DB6CYK3,1
DOPNFGJ,-1
1YZGKNK,-1
N8IPSBO,1
3TL9N1S,-1
Q4BVLPT,-1
P4ZLR3Q,1
QPT7IM1,-1
33OOW51,1
IHNKHOJ,-1
7LZVZBX,-1
HMQCPH9,1
5NNRL5Z,1
V24NG8M,1
16A22BX,-1
B6VWYWV,-1
K8NMUM6,-1
Z05OADW,1
6COS7VF,0
H4W6QV3,-1
HNRIYSD,-1
FLWTOZW,1
Z02ZMVE,-1
N7BEYDV,1
GDUPJW8,1
2SZN179,-1
WK0TDWB,-1
WG91CWX,-1
6H8JPP5,-1
HKOTWAH,-1
AYOZA6J,1
XL80YIS,-1
WENN5BK,1
9G32502,1
52J6I7W,-1
15LD4GH,1
2CJ8YLC,1
QI2SNKI,-1
03G4CXA,1
TQ0QRZE,1
ROEPVAF,1
I0ZKMPK,1
BTHI2M5,1
1JPIDLX,-1
9YEK8LT,-1
0X07HIX,-1
V31RHTP,1
YXMPV8N,-1
J7DRQ2Y,-1
U3KYBG8,-1
59VNG0D,-1
0MS0YDR,1
A8E2VAF,1
8MO9D7X,-1
GY5ZILX,1
RCO2Z6M,1
KCOJTQE,1
EOGH6UA,-1
IB08Z97,-1
RJHDK91,1
U8LOBSE,-1
TZ0QQ94,1
AFFS7XS,-1
AOHQE29,1
UQV1SXG,1
1OKE99G,1
JTBPVG9,1
XJCRMM5,1
FQSMWL8,1
3PLP09C,-1
TY9KAPU,1
KV8V2T3,1
ELO5Q93,1
HWH9V85,1
6T56MLD,1
9RMXLQ6,-1
IUKRASG,1
JOCAZKX,1
YXR42MJ,-1
3EP05UT,1
I5KSW38,-1
ICRS7YE,-1
OZUV3U1,1
IEJRJP5,-1
1I5AB3Y,1
KV3T6HZ,-1
LJK608B,-1
EB71P5X,1
DACGDYH,-1
0LV2TOI,-1
ZRD1XC1,1
P6ND31T,-1
8Y5H99O,-1
ZQHE6AB,1
QUJP1RU,-1
9H51I71,1
HI2PT8P,-1
WMBUNE3,-1
KQJUNAK,1
0FLJDZR,1
C01SBYM,1
HBC6YJJ,-1
34UKM38,1
MGFVMKN,-1
RIH8556,-1
9W8APGW,-1
1XUEYD2,1
98MNZ0R,0
0ASIIUV,1
TZZJK3V,1
L5N0QDB,1
GY91D7S,1
NFYK7E5,-1
YRESL1J,1
AQBOSV0,1
YWRO293,1
TIL62FY,1
7KZVIMU,-1
7NPN8YL,1
IY3SSS5,-1
ZCWI2U0,1
98MA3NE,1
9JWI5D9,-1
39S4DWQ,1
Z1Z0WTP,1
33XAU5P,-1
QWX9DVH,1
J3O4KSO,1
B0JYB2L,-1
OWCRAPQ,1
UL48648,1
QFNDIR1,-1
RYL4Z35,1
TDV3BLH,-1
AUO2RZJ,1
ADO9681,1
8E499RN,-1
3MXOKNX,1
K41TLJT,1
6RZ8PG1,1
IHY08GL,-1
T5LNM4N,-1
ZZZUL1W,-1
G4PCQ43,-1
PTQDD45,1
BHJGR61,1
YC4CRRQ,-1
PCQLPI0,1
S84V9GO,-1
87MWYXG,1
BUKUJVL,1
R4MLUQN,-1
0CNV43W,1
7UTNUPW,1
B31GQFD,-1
DWW6D7A,-1
PGDPJHX,-1
ETUWCQD,1
SHV9R12,1
F9BAMJ2,1
IIZN0PE,-1
UU9MMJM,-1
7J0KC8O,-1
D26QIXV,-1
KLOBVC9,1
8B4L995,1
KURBLP4,1
Y1SUJ4R,-1
K5IGV7D,1
TXF8IKO,1
0OKWK9R,-1
LOEBY36,1
JJ82RJR,-1
R9KJEMB,1
DNECLF9,-1
7UKVKT3,1
FC4FR1A,1
QGVVY05,-1
GSPBSFJ,-1
2OPRLKB,-1
FFMIF7K,-1
BK2951I,-1
EXET6YX,-1
73L20VB,1
9G2ZDNW,1
0XO61YL,1
DJSC6FN,1
UI7JPL5,1
7CNR94R,-1
WAIQODA,1
BCWWT15,-1
1N3LZTB,-1
5LEO05J,1
QXK3A6F,-1
BV2CDQ7,-1
ROAJBAD,1
EAIZ9VM,1
Q4BM5FA,1
PAP4DKC,-1
JQFQT71,1
84TLX12,-1
YRHSZRV,1
3XJ3YG6,-1
H7HO8TD,-1
N7CQ9PX,1
NS7Y5DG,-1
E0YOL2N,-1
AT1MOM0,1
QOZKLL8,-1
UI7GRWA,-1
MVHRT7U,1
IYI7X1W,0
AI8L1RZ,-1
U5C6UN0,-1
UZWSASB,1
